timestamp,x,y,z
1766059904.944766,-3993.972372,-688.896407,-248.624709
1766059904.964766,-3994.018981,-688.219601,-249.125608
1766059904.984766,-3994.160990,-688.574179,-246.131539
1766059905.004766,-3994.247612,-687.579065,-247.656977
1766059905.024765,-3994.060573,-688.235411,-248.935621
1766059905.044765,-3994.002849,-688.553698,-248.941306
1766059905.064765,-3994.209351,-687.728977,-247.490908
1766059905.084765,-3994.162107,-688.024944,-247.111254
1766059905.104765,-3994.141133,-688.305982,-246.940376
1766059905.124765,-3994.280907,-687.056438,-247.615247
1766059905.144766,-3994.591992,-685.620789,-246.700645
1766059905.164766,-3994.129285,-688.220409,-247.261454
1766059905.184766,-3993.974916,-689.643455,-245.725505
1766059905.204766,-3993.979501,-689.541252,-245.693045
1766059905.224766,-3994.109091,-688.332209,-247.018028
1766059905.244766,-3994.162126,-688.241721,-247.115253
1766059905.264766,-3994.273288,-687.187991,-247.571619
1766059905.284765,-3994.282778,-687.051800,-247.703421
1766059905.304765,-3994.005785,-688.710747,-247.174780
1766059905.324765,-3993.926771,-689.376025,-246.824235
1766059905.344765,-3993.978934,-688.455982,-248.264432
1766059905.364765,-3993.912723,-689.960516,-246.272175
1766059905.384765,-3994.042050,-688.423977,-248.059992
1766059905.404766,-3994.358886,-686.742593,-247.105338
1766059905.424766,-3993.819706,-690.200279,-246.955699
1766059905.444766,-3993.836056,-688.952502,-249.453478
1766059905.464766,-3993.861038,-690.009924,-246.338301
1766059905.484766,-3993.970814,-688.503646,-248.849261
1766059905.504766,-3994.261446,-687.437369,-247.379719
1766059905.524765,-3993.889981,-689.406555,-247.713080
1766059905.544765,-3993.663728,-691.320420,-246.648805
1766059905.564765,-3994.342739,-687.376930,-246.628414
1766059905.584765,-3993.887025,-689.296790,-247.508168
1766059905.604765,-3993.974595,-688.193256,-249.018719
1766059905.624765,-3993.955143,-689.241995,-246.938352
1766059905.644766,-3993.996402,-688.163037,-248.932588
1766059905.664766,-3993.741753,-690.501800,-248.087608
1766059905.684766,-3993.842836,-690.003690,-247.159803
1766059905.704766,-3993.862295,-689.380461,-247.453874
1766059905.724766,-3993.925540,-689.351114,-246.825598
1766059905.744766,-3993.986597,-688.584922,-248.174820
1766059905.764766,-3993.947604,-688.994482,-248.230622
1766059905.784765,-3994.011302,-689.503412,-246.634473
1766059905.804765,-3994.340306,-687.441610,-247.470542
1766059905.824765,-3994.248241,-687.947314,-246.969574
1766059905.844765,-3993.917342,-690.615266,-245.173610
1766059905.864765,-3994.052882,-689.075082,-246.585062
1766059905.884765,-3994.390234,-687.682711,-245.740437
1766059905.904766,-3994.092314,-688.958278,-246.756769
1766059905.924766,-3994.061150,-689.153594,-246.785079
1766059905.944766,-3994.412583,-687.281467,-245.579327
1766059905.964766,-3993.869230,-689.530846,-247.580383
1766059905.984766,-3994.162293,-689.048415,-245.550224
1766059906.004766,-3994.142593,-689.218157,-245.627850
1766059906.024765,-3994.119339,-689.393100,-245.750538
1766059906.044765,-3994.012024,-689.805362,-246.145106
1766059906.064765,-3994.323889,-687.616464,-246.548165
1766059906.084765,-3993.820338,-689.987541,-247.103968
1766059906.104765,-3994.484462,-686.436237,-247.009299
1766059906.124765,-3994.104565,-688.575818,-247.128572
1766059906.144766,-3994.268123,-688.309990,-245.382384
1766059906.164766,-3993.875104,-690.355813,-246.450994
1766059906.184766,-3993.660566,-691.270099,-247.639422
1766059906.204766,-3994.259614,-688.002065,-245.991731
1766059906.224766,-3993.839508,-690.386106,-246.024356
1766059906.244766,-3994.066535,-689.098698,-245.512756
1766059906.264766,-3993.957122,-689.169665,-247.418523
1766059906.284765,-3993.912687,-689.936578,-247.096128
1766059906.304765,-3993.933560,-689.337071,-248.454184
1766059906.324765,-3994.372707,-687.283405,-247.393964
1766059906.344765,-3994.502782,-686.989883,-246.460454
1766059906.364765,-3994.052516,-689.146353,-247.555968
1766059906.384765,-3993.802796,-690.161868,-248.076094
1766059906.404766,-3994.007684,-689.251157,-246.770361
1766059906.424766,-3994.010037,-689.395222,-247.529881
1766059906.444766,-3994.307656,-687.660607,-247.606666
1766059906.464766,-3994.685135,-685.922314,-245.936909
1766059906.484766,-3993.919758,-690.227009,-245.998940
1766059906.504766,-3994.258115,-687.548510,-247.708700
1766059906.524765,-3993.626511,-690.921000,-248.524326
1766059906.544765,-3994.177289,-688.448820,-247.103715
1766059906.564765,-3994.293764,-688.347665,-245.042971
1766059906.584765,-3994.200694,-688.134364,-247.998850
1766059906.604765,-3994.177425,-689.157712,-244.682606
1766059906.624765,-3994.232873,-687.488601,-247.785995
1766059906.644766,-3993.797532,-689.976812,-248.002058
1766059906.664766,-3993.935971,-688.727582,-249.162126
1766059906.684766,-3994.051293,-689.218600,-246.628780
1766059906.704766,-3994.376188,-687.213118,-247.400976
1766059906.724766,-3994.655607,-686.488230,-245.043562
1766059906.744766,-3994.009492,-688.305730,-248.228807
1766059906.764766,-3993.812156,-689.444232,-248.668019
1766059906.784765,-3994.022079,-688.368050,-248.157172
1766059906.804765,-3993.963549,-688.958114,-247.444599
1766059906.824765,-3994.141086,-688.205118,-248.150501
1766059906.844765,-3994.309744,-687.413845,-246.628709
1766059906.864765,-3993.904706,-689.035702,-247.621709
1766059906.884765,-3994.181463,-687.500589,-248.335666
1766059906.904766,-3993.902838,-689.358155,-248.366053
1766059906.924766,-3993.956416,-688.971646,-247.354885
1766059906.944766,-3993.857367,-689.338024,-249.332410
1766059906.964766,-3993.922463,-689.482662,-246.722731
1766059906.984766,-3994.269539,-687.265128,-247.632123
1766059907.004766,-3994.302029,-688.023672,-246.061735
1766059907.024765,-3993.792263,-690.552302,-246.328070
1766059907.044765,-3994.001685,-689.238061,-246.652757
1766059907.064765,-3994.042824,-689.168978,-247.437005
1766059907.084765,-3994.473408,-686.913873,-246.484330
1766059907.104765,-3994.338898,-687.967387,-246.065957
1766059907.124765,-3993.854211,-690.190979,-246.372922
1766059907.144766,-3994.313647,-687.082652,-246.681815
1766059907.164766,-3994.019956,-689.657619,-245.842937
1766059907.184766,-3994.068607,-688.070652,-248.804672
1766059907.204766,-3994.238015,-688.289445,-247.158910
1766059907.224766,-3994.338476,-687.445303,-247.366682
1766059907.244766,-3994.067965,-689.295330,-246.829337
1766059907.264766,-3994.439221,-687.225642,-245.723499
1766059907.284765,-3993.996752,-689.389211,-246.488771
1766059907.304765,-3994.261237,-687.767315,-246.693126
1766059907.324765,-3994.305503,-687.596950,-246.931687
1766059907.344765,-3994.206880,-688.368793,-247.087338
1766059907.364765,-3993.861184,-690.301711,-247.168301
1766059907.384765,-3993.837904,-690.243556,-247.080953
1766059907.404766,-3994.253483,-686.894130,-248.821749
1766059907.424766,-3994.407244,-686.162804,-247.944053
1766059907.444766,-3993.971480,-688.618697,-248.953306
1766059907.464766,-3994.125200,-688.390023,-247.831698
1766059907.484766,-3993.925807,-689.473443,-247.706110
1766059907.504766,-3994.028988,-688.223859,-249.033398
1766059907.524765,-3994.135851,-688.460531,-247.046956
1766059907.544765,-3994.474963,-686.409596,-248.042509
1766059907.564765,-3993.548112,-691.447352,-248.451945
1766059907.584765,-3994.468901,-687.345218,-246.464295
1766059907.604765,-3994.201683,-688.729473,-246.326029
1766059907.624765,-3993.582778,-691.493990,-247.653026
1766059907.644766,-3994.241648,-687.204643,-248.361011
1766059907.664766,-3994.344091,-687.510165,-245.887753
1766059907.684766,-3994.459858,-686.357504,-247.087145
1766059907.704766,-3993.985395,-688.541419,-249.043124
1766059907.724766,-3993.844623,-690.478514,-246.271031
1766059907.744766,-3993.688447,-690.563073,-247.200291
1766059907.764766,-3993.978007,-689.268628,-246.742782
1766059907.784765,-3993.928665,-689.559499,-246.621698
1766059907.804765,-3993.841739,-689.012446,-248.497487
1766059907.824765,-3993.947751,-689.274989,-246.796403
1766059907.844765,-3994.169906,-688.569101,-245.440671
1766059907.864765,-3993.955485,-689.458048,-246.789090
1766059907.884765,-3994.220212,-687.827924,-247.199715
1766059907.904766,-3994.012315,-689.379652,-245.672137
1766059907.924766,-3994.159451,-688.426007,-246.192044
1766059907.944766,-3994.134998,-688.761578,-246.161370
1766059907.964766,-3994.734416,-684.312358,-248.094464
1766059907.984766,-3994.330624,-687.649517,-246.730460
1766059908.004766,-3994.598415,-685.675310,-247.532283
1766059908.024765,-3994.333023,-687.519719,-246.743201
1766059908.044765,-3993.928003,-689.364862,-246.493622
1766059908.064765,-3994.056197,-689.136352,-245.524123
1766059908.084765,-3993.897955,-688.986680,-248.534858
1766059908.104765,-3994.119893,-688.323611,-247.158866
1766059908.124765,-3993.699681,-689.984939,-248.978899
1766059908.144766,-3994.225606,-688.236890,-246.287946
1766059908.164766,-3993.864441,-688.521325,-249.109286
1766059908.184766,-3993.821467,-689.219464,-248.559698
1766059908.204766,-3994.258938,-687.533516,-246.690255
1766059908.224766,-3993.891814,-689.493742,-247.755352
1766059908.244766,-3994.031680,-688.490351,-248.057251
1766059908.264766,-3994.019030,-688.540805,-248.232940
1766059908.284765,-3994.047803,-689.357805,-245.710560
1766059908.304765,-3994.307290,-687.570519,-245.874714
1766059908.324765,-3994.124427,-688.531203,-246.201012
1766059908.344765,-3993.590682,-691.125071,-247.663751
1766059908.364765,-3993.852304,-689.288009,-248.589525
1766059908.384765,-3993.845515,-689.441016,-247.641984
1766059908.404766,-3994.007879,-688.434589,-248.192492
1766059908.424766,-3993.969907,-688.978030,-247.753573
1766059908.444766,-3993.977514,-688.524807,-248.021877
1766059908.464766,-3993.619511,-690.374366,-248.232119
1766059908.484766,-3993.940129,-688.492126,-248.963188
1766059908.504766,-3994.181590,-688.050910,-247.113303
1766059908.524765,-3994.153389,-688.212086,-247.152710
1766059908.544765,-3994.399674,-686.347977,-247.335633
1766059908.564765,-3994.099043,-688.143974,-247.373019
1766059908.584765,-3993.890205,-689.247154,-247.429342
1766059908.604765,-3994.029269,-688.632655,-247.295921
1766059908.624765,-3994.150872,-688.592840,-246.372852
1766059908.644766,-3993.561812,-692.068949,-246.434143
1766059908.664766,-3993.920772,-689.909831,-246.346699
1766059908.684766,-3994.047517,-689.017059,-246.761734
1766059908.704766,-3994.162187,-688.020713,-247.010111
1766059908.724766,-3993.409098,-691.829109,-248.122115
1766059908.744766,-3993.899386,-689.135537,-247.705807
1766059908.764766,-3994.256643,-686.819628,-248.515298
1766059908.784765,-3994.121494,-688.622195,-246.307476
1766059908.804765,-3994.248302,-687.677526,-246.777834
1766059908.824765,-3993.993744,-689.024318,-246.848811
1766059908.844765,-3993.691589,-689.931234,-248.040343
1766059908.864765,-3993.969227,-688.770932,-247.657432
1766059908.884765,-3993.977707,-689.179140,-246.839719
1766059908.904766,-3994.259595,-687.373634,-246.726542
1766059908.924766,-3993.912433,-689.231701,-247.753199
1766059908.944766,-3994.093485,-688.149721,-247.281379
1766059908.964766,-3993.934324,-688.907291,-247.499559
1766059908.984766,-3993.750478,-689.566391,-248.122646
1766059909.004766,-3994.050749,-688.351495,-247.219306
1766059909.024765,-3993.952311,-688.580274,-249.081699
1766059909.044765,-3994.156781,-688.293298,-247.098125
1766059909.064765,-3994.127903,-688.405897,-246.240239
1766059909.084765,-3993.998713,-689.059440,-246.656661
1766059909.104765,-3994.027339,-688.321820,-248.211155
1766059909.124765,-3994.384106,-687.348518,-245.545988
1766059909.144766,-3994.063391,-688.353890,-248.126784
1766059909.164766,-3994.357657,-687.513335,-245.762838
1766059909.184766,-3993.962243,-689.260368,-247.574994
1766059909.204766,-3993.950343,-689.532945,-247.435994
1766059909.224766,-3993.931823,-689.202013,-247.447249
1766059909.244766,-3993.728550,-690.453521,-247.223594
1766059909.264766,-3994.223010,-687.988834,-247.069074
1766059909.284765,-3993.974428,-690.170665,-245.151272
1766059909.304765,-3993.758663,-689.986271,-248.190273
1766059909.324765,-3994.066393,-688.141386,-247.474342
1766059909.344765,-3993.797842,-690.013165,-248.132807
1766059909.364765,-3993.660324,-690.029090,-248.973124
1766059909.384765,-3993.749332,-689.031523,-250.332087
1766059909.404766,-3994.106718,-688.157201,-248.165281
1766059909.424766,-3994.393180,-687.443428,-246.517854
1766059909.444766,-3993.743555,-690.708173,-246.141796
1766059909.464766,-3993.890942,-689.309856,-247.502829
1766059909.484766,-3993.974406,-688.529931,-248.275716
1766059909.504766,-3993.709927,-690.403077,-247.186672
1766059909.524765,-3994.106960,-688.285292,-247.094810
1766059909.544765,-3994.097892,-688.385293,-247.184651
1766059909.564765,-3994.341298,-687.585976,-246.552016
1766059909.584765,-3994.281028,-687.780788,-246.284755
1766059909.604765,-3994.248753,-687.536090,-247.479126
1766059909.624765,-3993.915683,-689.440247,-247.529327
1766059909.644766,-3994.070560,-688.804968,-247.250328
1766059909.664766,-3994.100540,-688.656578,-247.105977
1766059909.684766,-3994.398332,-686.562859,-248.137673
1766059909.704766,-3994.360807,-687.676826,-245.639917
1766059909.724766,-3993.822111,-689.461356,-248.555634
1766059909.744766,-3994.059334,-688.499566,-247.957824
1766059909.764766,-3994.218323,-688.178908,-246.156582
1766059909.784765,-3994.079782,-688.611914,-247.052102
1766059909.804765,-3994.642778,-685.399976,-246.727413
1766059909.824765,-3994.159283,-687.763061,-247.493884
1766059909.844765,-3994.124172,-688.722075,-246.187989
1766059909.864765,-3994.081531,-688.366191,-247.325893
1766059909.884765,-3993.831525,-689.901181,-247.196432
1766059909.904766,-3994.327766,-687.253789,-246.560933
1766059909.924766,-3994.059792,-688.397133,-248.078687
1766059909.944766,-3994.205814,-688.233882,-246.049380
1766059909.964766,-3994.223190,-688.368583,-246.019032
1766059909.984766,-3993.674403,-690.472040,-248.076988
1766059910.004766,-3993.747492,-690.320430,-246.957648
1766059910.024765,-3994.245508,-687.460755,-247.511185
1766059910.044765,-3993.952178,-688.389527,-248.826519
1766059910.064765,-3994.244337,-687.744009,-246.559492
1766059910.084765,-3994.163403,-688.236524,-246.818201
1766059910.104765,-3994.261250,-687.597514,-247.306755
1766059910.124765,-3994.021815,-688.248143,-248.916703
1766059910.144766,-3993.875222,-689.623285,-246.645111
1766059910.164766,-3994.364679,-687.289815,-246.676736
1766059910.184766,-3993.993166,-688.684054,-247.923741
1766059910.204766,-3994.466549,-686.985209,-245.627277
1766059910.224766,-3993.782479,-690.530614,-246.213321
1766059910.244766,-3994.199844,-688.501469,-245.294842
1766059910.264766,-3993.943835,-689.284261,-247.583541
1766059910.284765,-3993.895418,-689.362611,-247.796183
1766059910.304765,-3994.059959,-688.775010,-246.904309
1766059910.324765,-3994.132194,-688.189220,-247.288627
1766059910.344765,-3994.472533,-686.355481,-246.931177
1766059910.364765,-3994.195924,-688.016039,-247.201285
1766059910.384765,-3993.931153,-688.859671,-248.180079
1766059910.404766,-3993.794874,-690.112224,-247.276397
1766059910.424766,-3994.101892,-687.987108,-247.933277
1766059910.444766,-3994.129469,-688.753445,-247.140986
1766059910.464766,-3993.889961,-690.239679,-246.236703
1766059910.484766,-3994.161186,-688.071174,-247.902044
1766059910.504766,-3993.979892,-689.430708,-246.716081
1766059910.524765,-3994.091301,-689.077681,-246.689050
1766059910.544765,-3994.272609,-688.060689,-246.928026
1766059910.564765,-3994.214351,-689.383499,-244.768479
1766059910.584765,-3994.444643,-687.210416,-246.631051
1766059910.604765,-3994.039478,-689.317053,-246.597191
1766059910.624765,-3994.139761,-688.021213,-247.970417
1766059910.644766,-3993.763612,-689.639741,-248.736758
1766059910.664766,-3994.291672,-687.545230,-246.822667
1766059910.684766,-3993.925568,-688.538178,-248.830693
1766059910.704766,-3994.388670,-687.251417,-246.530395
1766059910.724766,-3994.377509,-687.489035,-246.475947
1766059910.744766,-3993.853243,-690.263849,-247.110345
1766059910.764766,-3994.407107,-687.205343,-246.472515
1766059910.784765,-3994.382141,-687.094269,-246.636968
1766059910.804765,-3994.131505,-688.361231,-246.035989
1766059910.824765,-3994.318602,-688.083600,-245.109009
1766059910.844765,-3994.330258,-687.634465,-246.439235
1766059910.864765,-3994.074348,-688.634182,-247.941126
1766059910.884765,-3994.051093,-688.607244,-247.175639
1766059910.904766,-3994.002453,-689.033060,-246.688540
1766059910.924766,-3993.936236,-689.300853,-246.758817
1766059910.944766,-3994.145865,-688.666997,-246.367147
1766059910.964766,-3993.972789,-689.575860,-246.809299
1766059910.984766,-3994.179563,-687.550489,-248.584955
1766059911.004766,-3994.231262,-687.397977,-247.547935
1766059911.024765,-3993.810067,-689.998301,-247.133169
1766059911.044765,-3993.916977,-689.060230,-247.688385
1766059911.064765,-3993.850989,-689.826720,-246.986090
1766059911.084765,-3993.714514,-690.374731,-248.099838
1766059911.104765,-3993.895931,-689.703578,-247.161745
1766059911.124765,-3994.453993,-686.564398,-247.161491
1766059911.144766,-3993.956211,-688.992588,-248.564700
1766059911.164766,-3993.972637,-688.557595,-248.018186
1766059911.184766,-3993.908541,-689.470181,-246.806834
1766059911.204766,-3993.893214,-690.096681,-245.502712
1766059911.224766,-3993.927637,-688.663163,-248.484423
1766059911.244766,-3994.202170,-688.406925,-247.115291
1766059911.264766,-3993.895781,-689.375855,-247.664576
1766059911.284765,-3994.030337,-689.333872,-245.718188
1766059911.304765,-3993.851442,-690.245629,-246.115736
1766059911.324765,-3993.800453,-690.448585,-246.376528
1766059911.344765,-3994.081393,-689.533781,-244.766312
1766059911.364765,-3993.938095,-689.571591,-246.627876
1766059911.384765,-3993.976891,-689.148392,-247.570505
1766059911.404766,-3993.843109,-690.383267,-246.160493
1766059911.424766,-3993.992495,-688.475580,-248.132448
1766059911.444766,-3993.921434,-689.162615,-247.532244
1766059911.464766,-3993.595135,-690.748376,-248.547354
1766059911.484766,-3994.262638,-687.571656,-246.699586
1766059911.504766,-3993.862744,-689.977485,-246.955764
1766059911.524765,-3993.802839,-690.090309,-247.349669
1766059911.544765,-3993.634891,-690.050866,-249.258754
1766059911.564765,-3993.935996,-689.183848,-247.616290
1766059911.584765,-3993.627465,-691.037468,-246.734338
1766059911.604765,-3994.197517,-688.223811,-246.360485
1766059911.624765,-3993.874557,-689.430341,-247.611899
1766059911.644766,-3993.732041,-690.618030,-247.273200
1766059911.664766,-3993.771598,-690.160301,-247.264259
1766059911.684766,-3993.432572,-691.630030,-248.726512
1766059911.704766,-3993.851387,-689.736825,-246.852107
1766059911.724766,-3993.856730,-690.305557,-246.212701
1766059911.744766,-3993.792332,-689.316020,-249.622765
1766059911.764766,-3994.049482,-688.900518,-246.608102
1766059911.784765,-3993.932232,-689.848840,-246.115859
1766059911.804765,-3993.965745,-689.001890,-247.620170
1766059911.824765,-3993.911769,-688.945209,-247.592468
1766059911.844765,-3994.288659,-687.166013,-246.627404
1766059911.864765,-3993.969318,-689.199479,-246.776907
1766059911.884765,-3994.100308,-688.925827,-246.692381
1766059911.904766,-3994.214585,-688.280346,-246.236723
1766059911.924766,-3994.108243,-688.363336,-246.818459
1766059911.944766,-3994.083165,-689.313048,-244.824192
1766059911.964766,-3993.809612,-689.978555,-247.301905
1766059911.984766,-3993.592234,-690.944893,-247.568146
1766059912.004766,-3993.960937,-689.353519,-247.611469
1766059912.024765,-3994.237996,-688.730459,-245.313459
1766059912.044765,-3993.732964,-690.185659,-248.082838
1766059912.064765,-3994.154877,-688.273646,-247.350571
1766059912.084765,-3994.145543,-688.354828,-247.196803
1766059912.104765,-3993.745146,-690.349707,-247.228748
1766059912.124765,-3994.162252,-688.021084,-247.153027
1766059912.144766,-3994.498181,-686.178545,-247.886654
1766059912.164766,-3994.215449,-688.203417,-247.130395
1766059912.184766,-3993.634616,-691.481233,-246.653369
1766059912.204766,-3994.337397,-686.979714,-247.508460
1766059912.224766,-3993.638269,-690.826401,-248.529414
1766059912.244766,-3994.003190,-689.032833,-246.606976
1766059912.264766,-3993.988084,-690.032519,-245.314482
1766059912.284765,-3994.114247,-688.394765,-248.029255
1766059912.304765,-3994.276399,-688.324586,-245.131574
1766059912.324765,-3993.986721,-689.005822,-246.673037
1766059912.344765,-3993.970768,-688.959618,-247.685865
1766059912.364765,-3993.817684,-690.314279,-247.228590
1766059912.384765,-3993.813929,-690.073952,-248.055553
1766059912.404766,-3994.209241,-687.778683,-248.045519
1766059912.424766,-3994.093579,-689.233455,-246.770871
1766059912.444766,-3994.216235,-688.252568,-246.067146
1766059912.464766,-3993.597477,-691.134951,-248.402428
1766059912.484766,-3994.284152,-688.122362,-245.956181
1766059912.504766,-3994.311717,-687.624711,-246.799235
1766059912.524765,-3994.152795,-688.333782,-247.227680
1766059912.544765,-3994.425625,-687.156661,-246.465459
1766059912.564765,-3994.156241,-688.127517,-247.959376
1766059912.584765,-3994.205588,-688.640907,-247.014514
1766059912.604765,-3994.188532,-688.493241,-246.347459
1766059912.624765,-3994.157161,-688.640433,-245.943281
1766059912.644766,-3994.039181,-689.165148,-246.630722
1766059912.664766,-3994.013712,-688.498765,-249.019761
1766059912.684766,-3993.893427,-689.731347,-246.677110
1766059912.704766,-3994.152838,-688.527119,-247.175419
1766059912.724766,-3994.068570,-688.190739,-247.122844
1766059912.744766,-3993.916734,-689.544119,-246.760624
1766059912.764766,-3994.427748,-686.976319,-245.468602
1766059912.784765,-3994.380334,-687.814399,-245.706740
1766059912.804765,-3994.031530,-689.024428,-247.578435
1766059912.824765,-3994.134662,-688.209550,-247.998053
1766059912.844765,-3994.002925,-688.982191,-247.384267
1766059912.864765,-3994.034180,-688.253972,-247.890594
1766059912.884765,-3993.833205,-689.501007,-247.694370
1766059912.904766,-3993.996754,-689.010864,-246.650961
1766059912.924766,-3994.030296,-689.431953,-245.785446
1766059912.944766,-3993.833013,-689.503072,-248.502761
1766059912.964766,-3993.846979,-689.801804,-247.361647
1766059912.984766,-3994.005292,-688.937624,-246.665844
1766059913.004766,-3993.887309,-689.136652,-247.649190
1766059913.024765,-3993.953402,-689.307369,-246.795331
1766059913.044765,-3994.065943,-688.201942,-247.967638
1766059913.064765,-3993.907521,-689.040162,-248.662661
1766059913.084765,-3994.099393,-689.003666,-245.673011
1766059913.104765,-3994.217422,-687.285073,-247.545434
1766059913.124765,-3994.096424,-688.189929,-247.359181
1766059913.144766,-3993.929584,-689.903529,-245.210795
1766059913.164766,-3994.037616,-688.368051,-248.197753
1766059913.184766,-3993.932264,-688.916403,-247.820840
1766059913.204766,-3994.037611,-688.324568,-248.006905
1766059913.224766,-3993.866565,-689.219332,-248.627607
1766059913.244766,-3994.360926,-687.232715,-245.695679
1766059913.264766,-3993.721384,-690.186388,-247.864112
1766059913.284765,-3993.759549,-690.404835,-247.271752
1766059913.304765,-3993.904403,-689.318119,-247.679015
1766059913.324765,-3994.088921,-688.386140,-247.032142
1766059913.344765,-3994.204033,-688.758712,-245.200339
1766059913.364765,-3994.263029,-688.222913,-245.317738
1766059913.384765,-3993.985271,-689.246442,-246.746863
1766059913.404766,-3994.017498,-689.324127,-246.447734
1766059913.424766,-3994.301355,-687.328501,-246.599464
1766059913.444766,-3993.888013,-690.213196,-246.382698
1766059913.464766,-3994.390629,-687.750670,-246.639291
1766059913.484766,-3994.683753,-687.720897,-245.575001
1766059913.504766,-3994.962730,-688.020046,-244.216561
1766059913.524765,-3994.256342,-690.438937,-246.739018
1766059913.544765,-3993.839714,-689.786238,-246.392784
1766059913.564765,-3992.785787,-689.510153,-246.397389
1766059913.584765,-3991.069825,-689.462301,-246.241094
1766059913.604765,-3988.870420,-690.680491,-246.567641
1766059913.624765,-3986.938792,-686.515170,-248.206610
1766059913.644766,-3984.554097,-685.640069,-246.353891
1766059913.664766,-3981.962393,-684.940758,-246.408715
1766059913.684766,-3979.441001,-682.981336,-247.491321
1766059913.704766,-3976.205944,-683.600724,-248.823677
1766059913.724766,-3973.034620,-680.105512,-250.262486
1766059913.744766,-3969.002726,-678.236444,-250.996329
1766059913.764766,-3964.184864,-676.112886,-250.338875
1766059913.784765,-3958.452249,-673.512476,-252.196049
1766059913.804765,-3951.728213,-671.848491,-254.365427
1766059913.824765,-3944.762019,-668.878135,-257.854193
1766059913.844765,-3937.662735,-665.698510,-257.305994
1766059913.864765,-3929.887235,-661.171207,-261.612532
1766059913.884765,-3920.856689,-660.868180,-264.995449
1766059913.904766,-3912.230784,-655.543572,-267.177158
1766059913.924766,-3903.383354,-651.544636,-269.705907
1766059913.944766,-3896.329317,-645.341250,-269.360790
1766059913.964766,-3890.398622,-644.582727,-273.004768
1766059913.984766,-3886.981547,-644.255949,-272.178931
1766059914.004766,-3883.861584,-644.583192,-273.820685
1766059914.024765,-3881.514408,-646.762840,-273.517733
1766059914.044765,-3880.302918,-648.137746,-273.793954
1766059914.064765,-3879.937541,-649.296543,-274.330035
1766059914.084765,-3880.121597,-649.700410,-276.036888
1766059914.104765,-3880.160023,-648.760526,-274.605611
1766059914.124765,-3878.934115,-651.093165,-274.108428
1766059914.144766,-3878.827568,-649.256095,-273.595622
1766059914.164766,-3878.989470,-648.641532,-274.317119
1766059914.184766,-3879.530412,-647.840679,-274.927569
1766059914.204766,-3880.430237,-646.371942,-273.276396
1766059914.224766,-3881.859423,-643.926768,-274.592752
1766059914.244766,-3883.185845,-645.346678,-273.131250
1766059914.264766,-3883.609196,-647.993124,-273.151978
1766059914.284765,-3884.126067,-647.916835,-271.797167
1766059914.304765,-3884.506537,-647.320796,-272.020192
1766059914.324765,-3884.722022,-648.800288,-271.123996
1766059914.344765,-3884.514555,-650.240823,-271.634415
1766059914.364765,-3884.374143,-650.638553,-271.587197
1766059914.384765,-3884.668340,-648.557644,-272.881551
1766059914.404766,-3883.913843,-652.380282,-272.740499
1766059914.424766,-3883.433543,-650.577193,-274.053414
1766059914.444766,-3882.185881,-650.658949,-272.259227
1766059914.464766,-3880.549561,-648.084264,-273.703224
1766059914.484766,-3878.293550,-647.329420,-274.466123
1766059914.504766,-3876.762276,-647.201139,-273.323294
1766059914.524765,-3876.006337,-648.205899,-274.353828
1766059914.544765,-3876.351714,-647.568776,-273.557966
1766059914.564765,-3876.792310,-647.599818,-275.515903
1766059914.584765,-3877.245406,-651.653349,-273.804372
1766059914.604765,-3878.162322,-652.179439,-273.412401
1766059914.624765,-3878.751047,-652.828794,-274.533513
1766059914.644766,-3878.728525,-654.737669,-273.858836
1766059914.664766,-3878.551527,-655.143065,-273.466024
1766059914.684766,-3878.057355,-655.445961,-273.703565
1766059914.704766,-3877.113594,-657.724962,-274.856616
1766059914.724766,-3876.542656,-658.100947,-273.447380
1766059914.744766,-3875.998547,-657.004664,-272.874558
1766059914.764766,-3875.110610,-658.896646,-273.981239
1766059914.784765,-3874.810876,-658.844515,-274.697810
1766059914.804765,-3874.405265,-660.318631,-273.027938
1766059914.824765,-3873.791243,-661.662643,-276.551609
1766059914.844765,-3874.093409,-662.346216,-273.861149
1766059914.864765,-3874.000449,-666.444443,-274.406856
1766059914.884765,-3874.681731,-669.033898,-274.995175
1766059914.904766,-3875.379983,-672.503310,-274.224804
1766059914.924766,-3876.145632,-674.441753,-274.815598
1766059914.944766,-3876.601240,-678.218009,-274.799640
1766059914.964766,-3877.182597,-681.485122,-274.163392
1766059914.984766,-3877.512623,-685.866586,-274.901053
1766059915.004766,-3878.551786,-686.963016,-273.875731
1766059915.024765,-3878.794974,-691.098696,-272.999439
1766059915.044765,-3879.283270,-692.787160,-274.553532
1766059915.064765,-3880.086682,-693.700798,-274.592989
1766059915.084765,-3881.011727,-695.959455,-274.047488
1766059915.104765,-3882.007098,-698.009539,-273.074030
1766059915.124765,-3883.089178,-698.954198,-275.172302
1766059915.144766,-3884.230973,-702.015031,-272.517274
1766059915.164766,-3885.346266,-704.515449,-273.673568
1766059915.184766,-3887.371594,-703.399722,-273.094728
1766059915.204766,-3888.308283,-707.794194,-272.002038
1766059915.224766,-3889.415001,-709.494660,-272.327825
1766059915.244766,-3889.106652,-714.821646,-271.954984
1766059915.264766,-3888.828053,-716.596584,-272.265737
1766059915.284765,-3887.946277,-718.735962,-272.734241
